DTC: 60 , AVERAGE U: 1.41
========
DTC: 60 , AVERAGE e: 0.84
No.  T_h_i    T_h_o   T_c_i   T_c_o
  9   59.58    39.28   19.84   37.32
 10   59.95    39.28   19.86   40.79
 11   59.83    38.39   19.85   39.56
 12   59.40    38.46   19.91   39.51
 13   59.75    37.41   19.80   40.60
 14   59.98    37.93   19.96   40.53
 15   59.74    38.92   19.84   40.21
 16   59.58    38.35   19.94   37.68
 17   59.73    39.32   19.86   39.45
 18   59.51    35.50   19.93   37.62
 19   59.45    39.35   19.83   37.89
 20   59.60    40.04   19.94   38.88
 21   59.53    40.33   19.82   38.57
 22   59.98    38.37   19.89   38.87
 23   59.69    37.52   19.88   37.98
 24   59.65    38.10   19.98   37.89
 25   59.64    40.02   19.87   39.88
 26   59.84    37.42   19.98   39.31
 27   59.59    39.19   19.87   39.20
 28   59.61    37.86   19.93   38.63
 29   59.65    40.29   19.84   37.33
 30   59.92    39.27   19.98   39.24
 31   59.79    38.66   19.84   38.68
 32   59.53    37.01   19.90   38.97
 33   59.97    38.84   19.83   38.39
 34   59.47    39.66   19.96   37.96
 35   59.94    39.00   19.86   37.92
 36   59.87    38.25   19.90   39.91
 37   59.49    38.04   19.91   38.04
 38   59.52    36.66   19.90   37.10
 39   59.60    39.93   19.95   38.35
 40   59.78    37.66   19.95   35.47
 41   59.68    39.84   19.83   38.94
 42   59.92    37.59   19.87   39.86
 43   59.79    38.49   19.90   37.00
 44   59.50    40.03   19.90   38.32
 45   59.58    36.76   19.84   38.83
 46   59.60    38.50   19.97   38.66
 47   60.00    39.09   19.85   37.46
 48   59.71    35.78   19.97   40.00
 49   59.87    39.07   19.94   37.11
 50   59.69    39.24   19.84   39.30
 51   59.47    38.63   19.88   38.70
 52   59.96    38.83   19.89   37.27
 53   59.67    37.82   19.86   39.38
 54   59.72    35.93   19.90   38.00
 55   59.64    39.67   19.93   38.58
 56   59.47    38.48   19.94   39.63
 57   59.70    37.97   19.96   37.96
 58   59.61    39.54   19.83   38.57
 59   59.73    37.90   19.89   39.85
 60   59.83    39.01   19.93   38.17
 61   59.56    39.34   19.92   37.37
 62   59.71    37.67   19.86   38.48
 63   59.70    40.83   19.98   38.76
 64   59.90    40.04   19.87   39.93
 65   59.63    37.60   19.83   37.73
 66   59.90    40.06   19.82   38.40
 67   60.00    38.95   19.81   39.05
 68   59.89    40.07   19.82   38.70
 69   59.61    36.75   19.92   39.17
 70   59.45    37.73   19.86   38.91
 71   59.52    38.36   19.92   38.59
 72   59.70    37.75   20.00   38.81
 73   59.89    38.09   19.82   39.53
 74   59.44    37.89   19.93   38.61
 75   59.79    37.47   19.96   38.38
 76   60.00    38.53   19.98   39.39
 77   59.50    38.53   20.00   36.94
 78   59.89    38.56   19.85   39.70
 79   59.55    37.32   19.87   39.92
 80   59.75    37.46   19.81   39.17
 81   59.84    38.55   19.92   36.24
 82   59.76    38.91   19.89   38.09
 83   59.81    38.39   19.86   36.83
 84   59.84    38.55   19.91   37.93
 85   59.59    39.03   19.83   38.73
 86   59.53    37.56   19.89   38.12
 87   59.50    38.03   19.88   38.40
 88   59.51    38.92   19.94   39.70
 89   59.62    37.31   19.91   37.38
 90   59.56    36.81   19.88   37.52
 91   59.81    36.37   19.87   37.86
 92   59.54    36.95   19.81   38.37
 93   59.49    38.03   19.97   40.00
 94   59.66    38.42   19.96   37.99
 95   59.53    38.32   19.80   36.65
 96   59.68    38.76   19.94   39.30
 97   59.89    39.92   19.87   40.59
 98   59.90    36.99   19.98   38.32
 99   59.92    37.96   19.91   38.45
DTC: 60 , AVERAGE U: 44.06
========
DTC: 60 , AVERAGE e: 0.47
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.93    38.22   19.82   38.12
  1   59.47    37.69   19.95   37.85
  2   59.89    37.67   19.93   39.31
  3   59.79    37.66   19.97   38.92
  4   59.44    37.91   19.82   39.52
  5   59.97    39.89   19.90   37.36
  6   59.90    37.61   19.91   39.70
  7   59.78    40.08   19.81   38.98
  8   59.69    39.64   20.00   38.09
  9   59.58    39.28   19.84   37.32
 10   59.95    39.28   19.86   40.79
 11   59.83    38.39   19.85   39.56
 12   59.40    38.46   19.91   39.51
 13   59.75    37.41   19.80   40.60
 14   59.98    37.93   19.96   40.53
 15   59.74    38.92   19.84   40.21
 16   59.58    38.35   19.94   37.68
 17   59.73    39.32   19.86   39.45
 18   59.51    35.50   19.93   37.62
 19   59.45    39.35   19.83   37.89
 20   59.60    40.04   19.94   38.88
 21   59.53    40.33   19.82   38.57
 22   59.98    38.37   19.89   38.87
 23   59.69    37.52   19.88   37.98
 24   59.65    38.10   19.98   37.89
 25   59.64    40.02   19.87   39.88
 26   59.84    37.42   19.98   39.31
 27   59.59    39.19   19.87   39.20
 28   59.61    37.86   19.93   38.63
 29   59.65    40.29   19.84   37.33
 30   59.92    39.27   19.98   39.24
 31   59.79    38.66   19.84   38.68
 32   59.53    37.01   19.90   38.97
 33   59.97    38.84   19.83   38.39
 34   59.47    39.66   19.96   37.96
 35   59.94    39.00   19.86   37.92
 36   59.87    38.25   19.90   39.91
 37   59.49    38.04   19.91   38.04
 38   59.52    36.66   19.90   37.10
 39   59.60    39.93   19.95   38.35
 40   59.78    37.66   19.95   35.47
 41   59.68    39.84   19.83   38.94
 42   59.92    37.59   19.87   39.86
 43   59.79    38.49   19.90   37.00
 44   59.50    40.03   19.90   38.32
 45   59.58    36.76   19.84   38.83
 46   59.60    38.50   19.97   38.66
 47   60.00    39.09   19.85   37.46
 48   59.71    35.78   19.97   40.00
 49   59.87    39.07   19.94   37.11
 50   59.69    39.24   19.84   39.30
 51   59.47    38.63   19.88   38.70
 52   59.96    38.83   19.89   37.27
 53   59.67    37.82   19.86   39.38
 54   59.72    35.93   19.90   38.00
 55   59.64    39.67   19.93   38.58
 56   59.47    38.48   19.94   39.63
 57   59.70    37.97   19.96   37.96
 58   59.61    39.54   19.83   38.57
 59   59.73    37.90   19.89   39.85
 60   59.83    39.01   19.93   38.17
 61   59.56    39.34   19.92   37.37
 62   59.71    37.67   19.86   38.48
 63   59.70    40.83   19.98   38.76
 64   59.90    40.04   19.87   39.93
 65   59.63    37.60   19.83   37.73
 66   59.90    40.06   19.82   38.40
 67   60.00    38.95   19.81   39.05
 68   59.89    40.07   19.82   38.70
 69   59.61    36.75   19.92   39.17
 70   59.45    37.73   19.86   38.91
 71   59.52    38.36   19.92   38.59
 72   59.70    37.75   20.00   38.81
 73   59.89    38.09   19.82   39.53
 74   59.44    37.89   19.93   38.61
 75   59.79    37.47   19.96   38.38
 76   60.00    38.53   19.98   39.39
 77   59.50    38.53   20.00   36.94
 78   59.89    38.56   19.85   39.70
 79   59.55    37.32   19.87   39.92
 80   59.75    37.46   19.81   39.17
 81   59.84    38.55   19.92   36.24
 82   59.76    38.91   19.89   38.09
 83   59.81    38.39   19.86   36.83
 84   59.84    38.55   19.91   37.93
 85   59.59    39.03   19.83   38.73
 86   59.53    37.56   19.89   38.12
 87   59.50    38.03   19.88   38.40
 88   59.51    38.92   19.94   39.70
 89   59.62    37.31   19.91   37.38
 90   59.56    36.81   19.88   37.52
 91   59.81    36.37   19.87   37.86
 92   59.54    36.95   19.81   38.37
 93   59.49    38.03   19.97   40.00
 94   59.66    38.42   19.96   37.99
 95   59.53    38.32   19.80   36.65
 96   59.68    38.76   19.94   39.30
 97   59.89    39.92   19.87   40.59
 98   59.90    36.99   19.98   38.32
 99   59.92    37.96   19.91   38.45
DTC: 60 , AVERAGE U: 44.51
========
DTC: 60 , AVERAGE e: 0.47
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.70    38.74   19.96   37.73
  1   59.85    38.89   19.90   38.21
  2   59.83    38.66   19.91   39.37
  3   59.42    39.48   19.93   38.35
  4   59.71    38.05   19.97   37.11
  5   59.42    39.78   19.88   39.22
  6   59.54    39.37   19.98   37.61
  7   59.48    37.97   19.81   36.56
  8   59.80    38.89   19.83   38.68
  9   59.52    39.22   19.85   38.62
 10   59.99    40.10   19.91   38.91
 11   59.55    40.10   19.85   38.34
 12   59.40    37.96   19.92   36.81
 13   59.94    39.74   19.92   39.26
 14   59.73    37.37   19.90   38.26
 15   59.80    38.14   19.90   39.09
 16   59.78    37.65   19.87   38.24
 17   59.66    39.06   19.94   38.32
 18   59.84    39.22   19.96   37.52
 19   59.53    37.59   19.86   38.45
 20   59.74    38.85   19.91   39.20
 21   59.49    37.37   19.91   37.66
 22   59.69    39.76   19.86   39.55
 23   59.51    37.47   19.80   38.55
 24   59.78    40.74   19.84   38.65
 25   59.82    35.79   19.99   38.87
 26   59.84    38.94   19.91   38.93
 27   59.97    38.84   19.96   36.48
 28   59.41    37.97   19.97   39.97
 29   59.44    37.89   19.85   39.31
 30   59.69    39.13   19.91   38.01
 31   59.43    38.57   19.80   38.24
 32   59.94    37.96   19.82   38.87
 33   59.94    38.62   19.81   37.90
 34   59.54    38.40   19.84   38.13
 35   59.76    36.94   19.85   40.11
 36   59.48    38.36   19.85   38.29
 37   59.72    40.04   19.96   39.14
 38   59.62    37.89   19.87   37.90
 39   59.86    40.61   19.94   36.82
 40   59.66    38.38   19.85   37.58
 41   59.41    39.30   19.95   36.25
 42   59.44    38.43   19.83   37.48
 43   59.46    38.91   19.96   36.31
 44   59.61    38.65   19.84   38.29
 45   59.85    36.58   19.95   38.17
 46   59.94    39.39   19.81   39.58
 47   59.59    38.78   19.83   39.67
 48   59.64    39.54   19.91   36.56
 49   59.81    36.61   19.81   39.29
 50   59.68    38.59   19.86   39.93
 51   59.94    38.06   19.80   37.42
 52   59.75    39.36   19.90   38.17
 53   59.62    39.33   19.98   39.68
 54   59.64    37.64   19.85   37.84
 55   59.98    39.21   19.94   39.51
 56   59.52    39.48   19.85   37.81
 57   59.99    38.36   19.94   37.95
 58   59.56    38.88   19.82   37.71
 59   59.65    39.09   19.99   39.00
 60   59.61    37.89   19.82   39.52
 61   59.79    37.73   19.96   38.81
 62   59.87    38.63   19.96   36.14
 63   59.54    37.97   19.83   38.14
 64   59.60    39.13   19.96   38.56
 65   59.64    37.23   19.84   39.15
 66   59.58    38.09   19.83   36.69
 67   59.96    38.16   19.82   37.85
 68   59.74    39.51   19.98   37.02
 69   60.00    38.36   19.90   38.93
 70   59.93    39.32   19.90   40.16
 71   59.95    39.19   19.83   40.81
 72   59.60    38.82   19.97   37.89
 73   59.49    38.05   19.97   39.18
 74   59.99    37.64   19.86   38.02
 75   59.64    39.78   19.89   38.60
 76   59.66    37.86   19.92   38.03
 77   59.63    38.87   19.84   38.62
 78   59.41    38.03   19.91   35.78
 79   59.65    38.20   19.83   38.38
 80   59.54    39.25   19.86   38.18
 81   59.99    39.27   19.90   38.12
 82   59.77    38.61   19.84   39.10
 83   59.71    38.42   19.94   38.67
 84   59.62    37.84   19.87   38.72
 85   59.46    38.47   19.99   39.22
 86   59.47    39.24   19.86   39.16
 87   59.48    38.08   19.96   38.68
 88   59.76    39.56   19.81   39.03
 89   59.96    38.36   19.85   40.40
 90   59.71    37.66   19.92   36.48
 91   59.72    35.71   19.81   38.93
 92   59.44    37.47   19.94   39.28
 93   59.96    39.25   19.99   40.05
 94   59.69    38.75   19.93   39.55
 95   59.40    38.74   19.82   40.72
 96   59.73    39.32   19.99   39.03
 97   59.52    38.09   19.92   38.43
 98   59.46    38.81   19.97   37.95
 99   59.51    38.84   19.91   38.53
DTC: 60 , AVERAGE U: 44.51
========
DTC: 60 , AVERAGE e: 0.47
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.70    38.74   19.96   37.73
  1   59.85    38.89   19.90   38.21
  2   59.83    38.66   19.91   39.37
  3   59.42    39.48   19.93   38.35
  4   59.71    38.05   19.97   37.11
  5   59.42    39.78   19.88   39.22
  6   59.54    39.37   19.98   37.61
  7   59.48    37.97   19.81   36.56
  8   59.80    38.89   19.83   38.68
  9   59.52    39.22   19.85   38.62
 10   59.99    40.10   19.91   38.91
 11   59.55    40.10   19.85   38.34
 12   59.40    37.96   19.92   36.81
 13   59.94    39.74   19.92   39.26
 14   59.73    37.37   19.90   38.26
 15   59.80    38.14   19.90   39.09
 16   59.78    37.65   19.87   38.24
 17   59.66    39.06   19.94   38.32
 18   59.84    39.22   19.96   37.52
 19   59.53    37.59   19.86   38.45
 20   59.74    38.85   19.91   39.20
 21   59.49    37.37   19.91   37.66
 22   59.69    39.76   19.86   39.55
 23   59.51    37.47   19.80   38.55
 24   59.78    40.74   19.84   38.65
 25   59.82    35.79   19.99   38.87
 26   59.84    38.94   19.91   38.93
 27   59.97    38.84   19.96   36.48
 28   59.41    37.97   19.97   39.97
 29   59.44    37.89   19.85   39.31
 30   59.69    39.13   19.91   38.01
 31   59.43    38.57   19.80   38.24
 32   59.94    37.96   19.82   38.87
 33   59.94    38.62   19.81   37.90
 34   59.54    38.40   19.84   38.13
 35   59.76    36.94   19.85   40.11
 36   59.48    38.36   19.85   38.29
 37   59.72    40.04   19.96   39.14
 38   59.62    37.89   19.87   37.90
 39   59.86    40.61   19.94   36.82
 40   59.66    38.38   19.85   37.58
 41   59.41    39.30   19.95   36.25
 42   59.44    38.43   19.83   37.48
 43   59.46    38.91   19.96   36.31
 44   59.61    38.65   19.84   38.29
 45   59.85    36.58   19.95   38.17
 46   59.94    39.39   19.81   39.58
 47   59.59    38.78   19.83   39.67
 48   59.64    39.54   19.91   36.56
 49   59.81    36.61   19.81   39.29
 50   59.68    38.59   19.86   39.93
 51   59.94    38.06   19.80   37.42
 52   59.75    39.36   19.90   38.17
 53   59.62    39.33   19.98   39.68
 54   59.64    37.64   19.85   37.84
 55   59.98    39.21   19.94   39.51
 56   59.52    39.48   19.85   37.81
 57   59.99    38.36   19.94   37.95
 58   59.56    38.88   19.82   37.71
 59   59.65    39.09   19.99   39.00
 60   59.61    37.89   19.82   39.52
 61   59.79    37.73   19.96   38.81
 62   59.87    38.63   19.96   36.14
 63   59.54    37.97   19.83   38.14
 64   59.60    39.13   19.96   38.56
 65   59.64    37.23   19.84   39.15
 66   59.58    38.09   19.83   36.69
 67   59.96    38.16   19.82   37.85
 68   59.74    39.51   19.98   37.02
 69   60.00    38.36   19.90   38.93
 70   59.93    39.32   19.90   40.16
 71   59.95    39.19   19.83   40.81
 72   59.60    38.82   19.97   37.89
 73   59.49    38.05   19.97   39.18
 74   59.99    37.64   19.86   38.02
 75   59.64    39.78   19.89   38.60
 76   59.66    37.86   19.92   38.03
 77   59.63    38.87   19.84   38.62
 78   59.41    38.03   19.91   35.78
 79   59.65    38.20   19.83   38.38
 80   59.54    39.25   19.86   38.18
 81   59.99    39.27   19.90   38.12
 82   59.77    38.61   19.84   39.10
 83   59.71    38.42   19.94   38.67
 84   59.62    37.84   19.87   38.72
 85   59.46    38.47   19.99   39.22
 86   59.47    39.24   19.86   39.16
 87   59.48    38.08   19.96   38.68
 88   59.76    39.56   19.81   39.03
 89   59.96    38.36   19.85   40.40
 90   59.71    37.66   19.92   36.48
 91   59.72    35.71   19.81   38.93
 92   59.44    37.47   19.94   39.28
 93   59.96    39.25   19.99   40.05
 94   59.69    38.75   19.93   39.55
 95   59.40    38.74   19.82   40.72
 96   59.73    39.32   19.99   39.03
 97   59.52    38.09   19.92   38.43
 98   59.46    38.81   19.97   37.95
 99   59.51    38.84   19.91   38.53
DTC: 60 , AVERAGE U: 44.47
========
DTC: 60 , AVERAGE e: 0.46
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.88    37.97   19.80   37.66
  1   59.80    38.72   19.85   38.83
  2   59.43    37.59   19.86   40.53
  3   59.45    38.52   19.84   37.96
  4   59.41    36.32   19.95   38.03
  5   59.42    38.74   19.94   39.10
  6   59.65    38.31   19.91   38.18
  7   59.40    40.43   19.84   37.33
  8   59.82    37.16   19.97   37.94
  9   59.69    39.77   19.89   37.89
 10   59.78    37.98   19.97   39.11
 11   59.62    38.30   19.88   38.90
 12   59.64    40.20   19.88   38.01
 13   59.97    37.99   19.87   38.29
 14   59.98    39.71   19.99   38.06
 15   59.71    37.92   19.94   39.15
 16   59.57    37.18   19.90   37.34
 17   59.86    38.05   19.86   38.22
 18   60.00    36.44   19.84   37.81
 19   59.90    38.71   19.88   39.58
 20   59.44    37.32   19.82   37.80
 21   59.91    38.38   19.83   37.99
 22   59.85    39.38   19.83   37.75
 23   59.53    36.04   19.94   38.58
 24   59.90    37.45   19.97   37.90
 25   59.89    39.72   19.90   36.40
 26   59.45    39.76   19.99   37.11
 27   59.41    37.31   19.88   36.69
 28   59.51    37.86   19.91   38.34
 29   59.64    38.37   19.99   37.72
 30   59.73    38.91   19.81   37.81
 31   59.47    39.11   19.93   39.73
 32   59.69    39.60   19.93   37.94
 33   59.90    38.58   19.90   38.50
 34   59.78    38.77   19.98   38.60
 35   59.68    37.75   19.98   36.81
 36   59.64    39.16   20.00   37.01
 37   59.65    38.64   19.81   37.74
 38   59.78    40.16   20.00   37.53
 39   59.51    36.36   19.94   36.20
 40   59.67    39.01   19.81   38.66
 41   59.76    37.29   19.81   38.97
 42   59.65    38.23   19.96   38.47
 43   59.70    38.33   19.98   37.36
 44   59.97    38.30   19.97   38.81
 45   59.59    38.40   19.96   37.67
 46   59.91    39.18   19.99   40.48
 47   59.82    38.98   19.86   37.99
 48   59.88    37.49   19.89   38.69
 49   59.50    39.40   19.91   39.51
 50   59.42    36.78   19.82   38.48
 51   59.98    38.15   19.93   39.32
 52   59.95    39.58   19.80   38.27
 53   59.86    38.72   19.99   37.98
 54   59.49    38.31   19.93   37.61
 55   59.43    38.87   19.99   38.22
 56   59.52    39.58   19.94   37.62
 57   59.88    38.57   19.87   37.17
 58   59.88    40.01   19.95   39.60
 59   59.63    38.26   19.89   36.60
 60   59.97    39.50   19.85   36.17
 61   59.70    40.28   19.99   38.12
 62   59.59    39.27   19.82   39.88
 63   59.43    39.00   19.96   38.76
 64   59.86    37.64   20.00   37.32
 65   59.55    38.54   19.90   37.84
 66   59.46    38.87   19.94   37.13
 67   59.51    37.10   19.82   39.85
 68   59.93    38.64   19.85   36.25
 69   59.44    38.74   19.84   37.95
 70   59.62    37.75   19.95   38.10
 71   59.70    35.99   19.86   38.51
 72   59.54    38.71   19.92   36.54
 73   59.75    37.54   19.89   35.91
 74   59.65    38.22   19.88   38.46
 75   59.44    39.02   19.96   38.14
 76   59.78    38.26   19.90   38.20
 77   59.60    37.54   19.87   37.50
 78   59.45    38.61   19.84   37.03
 79   59.77    39.29   19.82   38.55
 80   59.52    38.82   19.98   38.71
 81   59.42    38.56   19.89   39.04
 82   59.88    38.91   19.86   38.57
 83   59.65    38.19   19.88   38.60
 84   59.76    34.81   19.82   39.48
 85   59.88    40.27   19.81   37.87
 86   59.92    38.98   19.88   37.84
 87   59.52    37.99   19.89   36.67
 88   59.67    38.75   19.99   39.94
 89   59.74    38.04   19.87   36.20
 90   59.68    38.49   19.95   37.17
