DTC: 90 , AVERAGE U: 43.14
========
DTC: 90 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 56   29.94    24.48   19.86   25.14
 57   29.72    20.20   20.00   24.04
 58   29.72    22.37   19.87   23.14
 59   29.80    23.21   19.88   23.85
 60   29.77    24.97   19.91   23.09
 61   29.90    24.28   19.92   23.22
 62   29.87    25.09   19.83   23.79
 63   29.85    24.30   19.92   22.62
 64   29.72    23.46   19.84   23.43
 65   29.83    23.80   19.96   23.63
 66   29.98    22.86   19.93   23.75
 67   29.80    22.52   19.84   24.01
 68   29.73    23.04   19.87   21.80
 69   29.80    22.90   19.82   22.57
 70   29.73    24.51   19.87   22.45
 71   29.82    24.21   19.95   22.96
 72   29.74    23.73   19.96   24.37
 73   29.96    21.26   19.93   23.70
 74   29.96    26.08   19.93   24.01
 75   29.96    23.18   19.96   23.44
 76   29.91    23.16   19.93   22.62
 77   29.91    23.53   19.93   24.84
 78   29.87    22.84   19.95   23.95
 79   29.87    23.55   19.98   23.07
 80   29.83    22.07   19.82   22.90
 81   29.96    23.45   19.90   24.32
 82   29.97    25.71   19.96   22.91
 83   29.86    25.53   19.80   24.65
 84   29.75    26.65   19.90   22.89
 85   29.71    24.38   19.90   22.90
 86   29.81    22.81   19.95   24.68
 87   29.71    23.06   19.93   21.16
 88   29.98    23.78   20.00   22.11
 89   29.93    24.65   19.81   23.35
 90   29.95    24.55   19.90   23.49
 91   29.77    23.98   19.86   23.58
 92   29.84    23.07   19.90   24.50
 93   29.80    22.49   19.94   24.02
 94   29.71    22.06   19.81   22.14
 95   29.70    23.09   19.90   23.92
 96   29.82    22.05   19.83   21.76
 97   29.90    25.37   19.96   22.73
 98   29.87    22.86   19.86   26.49
 99   29.95    22.24   19.99   21.12
DTC: 29 , AVERAGE U: 27.47
========
DTC: 29 , AVERAGE e: 0.33
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   28.72    25.19   19.83   23.94
  1   28.72    22.41   19.85   23.10
  2   28.88    23.80   19.96   21.96
  3   28.85    22.88   19.82   22.26
  4   28.98    24.82   19.89   24.15
  5   28.79    22.90   19.85   24.09
  6   28.72    23.03   19.90   24.58
  7   28.87    21.41   19.84   22.06
  8   28.82    21.33   19.95   23.88
  9   28.88    22.39   19.89   23.41
 10   28.87    22.94   19.80   22.28
 11   28.73    23.87   19.82   23.88
 12   28.86    21.50   19.84   22.42
 13   28.84    23.98   19.82   23.83
 14   28.71    22.04   19.94   20.18
 15   28.77    20.84   19.87   23.40
 16   28.78    22.56   19.96   23.46
 17   28.77    21.58   19.89   22.56
 18   28.99    22.61   19.96   23.08
 19   28.84    21.22   19.94   23.31
 20   28.89    22.56   19.88   23.45
 21   28.87    22.66   19.91   23.42
 22   28.78    24.31   19.93   23.59
 23   28.97    22.13   19.95   22.69
 24   28.91    23.08   19.87   22.49
 25   28.79    23.32   19.90   21.47
 26   28.88    24.15   19.98   20.97
 27   28.81    21.30   19.97   21.99
 28   28.88    23.09   20.00   22.48
 29   28.95    23.59   19.86   24.27
 30   28.75    23.38   19.83   23.15
 31   28.76    23.99   19.91   23.78
 32   28.89    22.01   19.90   23.93
 33   28.88    23.50   19.96   22.00
 34   28.71    23.25   19.93   22.31
 35   28.89    22.92   19.97   21.24
 36   28.92    23.38   19.85   24.11
 37   28.76    20.72   19.98   23.31
 38   28.97    22.74   19.84   23.93
 39   28.94    23.47   19.97   20.80
 40   28.82    23.35   19.95   23.24
 41   28.78    22.98   19.82   21.65
 42   28.87    22.50   19.85   22.63
 43   28.95    22.60   19.90   20.96
 44   28.73    23.74   19.93   21.77
 45   28.86    21.37   19.85   22.40
 46   28.84    21.72   19.89   21.89
 47   28.75    24.12   19.99   22.82
 48   28.80    24.71   19.96   21.35
 49   28.82    23.96   19.91   23.12
 50   28.77    22.82   19.81   21.75
 51   28.96    22.34   19.82   21.70
 52   28.86    23.02   19.85   23.16
 53   28.87    22.85   19.97   23.50
 54   28.96    21.15   19.82   22.98
 55   28.79    20.95   19.89   23.41
 56   28.71    22.14   19.90   23.31
 57   28.75    22.73   19.96   22.73
 58   28.77    23.41   19.92   24.36
 59   28.74    23.32   19.82   24.27
 60   28.75    23.19   19.82   22.90
 61   28.97    23.31   19.96   23.65
 62   28.78    22.80   19.89   23.84
 63   28.86    23.69   19.96   22.52
 64   28.86    22.07   19.85   22.78
 65   28.72    21.84   19.97   23.05
 66   28.89    21.34   19.93   23.29
 67   28.98    22.85   19.95   23.06
 68   28.82    23.02   19.99   24.01
 69   28.93    22.90   19.95   22.42
 70   28.90    22.55   19.88   22.96
 71   28.74    22.10   19.92   22.94
 72   28.82    22.19   19.83   23.70
 73   28.96    21.43   19.81   23.25
 74   28.82    22.78   19.82   22.96
 75   28.87    22.63   19.88   22.01
 76   28.99    22.77   19.83   21.04
 77   28.86    23.63   19.95   23.14
 78   28.74    22.34   19.92   22.98
 79   28.81    22.42   19.83   21.53
 80   28.75    21.54   19.90   23.96
 81   28.87    22.31   19.99   22.78
 82   28.95    22.92   19.93   23.11
 83   28.72    22.69   19.90   22.22
 84   28.90    22.14   19.93   23.85
 85   28.85    22.77   20.00   23.07
 86   28.83    22.37   19.85   24.32
 87   28.95    23.75   19.91   23.99
 88   28.85    21.77   19.96   21.66
 89   28.94    25.12   19.90   22.42
 90   28.98    25.33   19.98   22.40
 91   28.94    22.31   19.98   22.45
 92   28.92    22.80   20.00   23.76
 93   28.77    22.86   19.95   21.86
 94   28.80    23.38   19.97   22.99
 95   28.77    20.85   19.86   22.67
 96   28.81    24.84   19.96   22.37
 97   28.98    22.96   19.81   20.13
 98   28.89    22.16   19.82   20.97
 99   28.89    24.30   19.92   24.27
DTC: 29 , AVERAGE U: 27.47
========
DTC: 29 , AVERAGE e: 0.33
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   28.72    25.19   19.83   23.94
  1   28.72    22.41   19.85   23.10
  2   28.88    23.80   19.96   21.96
  3   28.85    22.88   19.82   22.26
  4   28.98    24.82   19.89   24.15
  5   28.79    22.90   19.85   24.09
  6   28.72    23.03   19.90   24.58
  7   28.87    21.41   19.84   22.06
  8   28.82    21.33   19.95   23.88
  9   28.88    22.39   19.89   23.41
 10   28.87    22.94   19.80   22.28
 11   28.73    23.87   19.82   23.88
 12   28.86    21.50   19.84   22.42
 13   28.84    23.98   19.82   23.83
 14   28.71    22.04   19.94   20.18
 15   28.77    20.84   19.87   23.40
 16   28.78    22.56   19.96   23.46
 17   28.77    21.58   19.89   22.56
 18   28.99    22.61   19.96   23.08
 19   28.84    21.22   19.94   23.31
 20   28.89    22.56   19.88   23.45
 21   28.87    22.66   19.91   23.42
 22   28.78    24.31   19.93   23.59
 23   28.97    22.13   19.95   22.69
 24   28.91    23.08   19.87   22.49
 25   28.79    23.32   19.90   21.47
 26   28.88    24.15   19.98   20.97
 27   28.81    21.30   19.97   21.99
 28   28.88    23.09   20.00   22.48
 29   28.95    23.59   19.86   24.27
 30   28.75    23.38   19.83   23.15
 31   28.76    23.99   19.91   23.78
 32   28.89    22.01   19.90   23.93
 33   28.88    23.50   19.96   22.00
 34   28.71    23.25   19.93   22.31
 35   28.89    22.92   19.97   21.24
 36   28.92    23.38   19.85   24.11
 37   28.76    20.72   19.98   23.31
 38   28.97    22.74   19.84   23.93
 39   28.94    23.47   19.97   20.80
 40   28.82    23.35   19.95   23.24
 41   28.78    22.98   19.82   21.65
 42   28.87    22.50   19.85   22.63
 43   28.95    22.60   19.90   20.96
 44   28.73    23.74   19.93   21.77
 45   28.86    21.37   19.85   22.40
 46   28.84    21.72   19.89   21.89
 47   28.75    24.12   19.99   22.82
 48   28.80    24.71   19.96   21.35
 49   28.82    23.96   19.91   23.12
 50   28.77    22.82   19.81   21.75
 51   28.96    22.34   19.82   21.70
 52   28.86    23.02   19.85   23.16
 53   28.87    22.85   19.97   23.50
 54   28.96    21.15   19.82   22.98
 55   28.79    20.95   19.89   23.41
 56   28.71    22.14   19.90   23.31
 57   28.75    22.73   19.96   22.73
 58   28.77    23.41   19.92   24.36
 59   28.74    23.32   19.82   24.27
 60   28.75    23.19   19.82   22.90
 61   28.97    23.31   19.96   23.65
 62   28.78    22.80   19.89   23.84
 63   28.86    23.69   19.96   22.52
 64   28.86    22.07   19.85   22.78
 65   28.72    21.84   19.97   23.05
 66   28.89    21.34   19.93   23.29
 67   28.98    22.85   19.95   23.06
 68   28.82    23.02   19.99   24.01
 69   28.93    22.90   19.95   22.42
 70   28.90    22.55   19.88   22.96
 71   28.74    22.10   19.92   22.94
 72   28.82    22.19   19.83   23.70
 73   28.96    21.43   19.81   23.25
 74   28.82    22.78   19.82   22.96
 75   28.87    22.63   19.88   22.01
 76   28.99    22.77   19.83   21.04
 77   28.86    23.63   19.95   23.14
 78   28.74    22.34   19.92   22.98
 79   28.81    22.42   19.83   21.53
 80   28.75    21.54   19.90   23.96
 81   28.87    22.31   19.99   22.78
 82   28.95    22.92   19.93   23.11
 83   28.72    22.69   19.90   22.22
 84   28.90    22.14   19.93   23.85
 85   28.85    22.77   20.00   23.07
 86   28.83    22.37   19.85   24.32
 87   28.95    23.75   19.91   23.99
 88   28.85    21.77   19.96   21.66
 89   28.94    25.12   19.90   22.42
 90   28.98    25.33   19.98   22.40
 91   28.94    22.31   19.98   22.45
 92   28.92    22.80   20.00   23.76
 93   28.77    22.86   19.95   21.86
 94   28.80    23.38   19.97   22.99
 95   28.77    20.85   19.86   22.67
 96   28.81    24.84   19.96   22.37
 97   28.98    22.96   19.81   20.13
 98   28.89    22.16   19.82   20.97
 99   28.89    24.30   19.92   24.27
DTC: 28 , AVERAGE U: 27.69
========
DTC: 28 , AVERAGE e: 0.33
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   27.94    22.42   19.84   21.36
  1   27.97    22.13   19.91   20.63
  2   27.85    22.09   19.98   23.97
  3   27.97    23.92   19.81   23.54
  4   27.75    22.00   19.81   23.77
  5   27.95    23.04   19.97   22.15
  6   27.99    20.62   19.86   22.31
  7   27.76    21.85   20.00   20.75
  8   27.81    22.32   19.90   21.88
  9   27.88    23.06   19.91   23.79
 10   27.81    23.80   19.85   22.69
 11   27.76    23.60   19.83   21.33
 12   27.79    21.61   19.93   21.97
 13   27.79    20.61   19.95   23.78
 14   27.95    22.74   19.84   23.44
 15   27.87    23.24   19.85   21.14
 16   27.91    22.80   19.85   23.17
 17   27.82    22.63   19.95   22.12
 18   27.79    22.92   19.92   23.86
 19   27.96    23.30   19.85   22.03
 20   27.90    22.35   19.86   23.37
 21   27.81    22.51   19.96   21.53
 22   28.00    21.48   19.85   22.02
 23   27.83    21.79   19.90   22.67
 24   27.77    22.07   19.90   22.22
 25   27.75    22.72   19.81   23.12
 26   27.77    22.75   19.93   21.60
 27   27.97    21.49   19.86   21.66
 28   27.98    22.70   19.94   21.78
 29   27.87    20.96   19.86   21.95
 30   27.77    22.68   19.82   21.13
 31   27.73    20.88   19.89   21.47
 32   27.96    20.94   19.90   23.52
 33   27.96    22.21   19.95   23.11
 34   27.90    23.82   19.94   23.93
 35   27.87    22.52   19.99   21.27
 36   27.80    21.39   19.81   21.78
 37   27.76    21.47   19.96   23.04
 38   27.88    22.89   19.88   21.77
 39   27.93    20.94   19.86   22.16
 40   27.87    23.09   19.93   23.16
 41   27.93    23.65   19.97   22.00
 42   27.81    23.70   19.86   22.80
 43   27.91    22.88   19.99   23.39
 44   27.76    22.48   19.96   22.91
 45   27.98    21.48   19.81   22.23
 46   27.88    23.57   19.97   22.41
 47   27.86    23.21   19.85   23.73
 48   27.88    20.66   19.98   22.81
 49   27.73    22.38   20.00   23.64
 50   27.93    22.84   19.86   23.42
 51   27.80    23.74   19.96   22.93
 52   27.99    19.94   19.98   20.85
 53   28.00    20.77   19.80   24.38
 54   27.95    21.46   19.89   21.98
 55   27.75    21.22   19.91   21.46
 56   27.79    24.25   20.00   21.81
 57   27.92    22.40   19.89   25.05
 58   27.95    21.24   19.83   23.83
 59   27.94    22.36   19.89   22.04
 60   27.83    23.37   19.83   23.20
 61   27.98    22.75   19.86   21.72
 62   27.80    22.64   19.98   23.55
 63   27.89    22.98   19.84   23.44
 64   27.96    21.81   19.86   24.11
 65   27.83    23.54   19.92   21.94
 66   27.90    19.69   19.98   22.72
 67   27.99    21.05   19.99   21.37
 68   27.94    22.10   19.95   24.19
 69   27.96    22.45   19.99   22.35
 70   27.80    21.91   19.80   20.97
 71   27.86    19.91   19.92   23.36
 72   27.98    21.76   19.83   21.56
 73   27.74    21.80   19.96   22.25
 74   27.76    24.12   19.86   21.22
 75   27.83    23.59   19.83   21.92
 76   27.94    22.76   19.83   21.36
 77   27.95    22.82   19.80   22.81
 78   27.75    21.82   19.82   23.53
 79   27.91    21.18   19.98   22.82
 80   27.91    22.29   19.95   21.89
 81   28.00    21.13   19.98   23.55
 82   27.92    21.55   19.89   23.26
 83   27.80    22.45   19.81   23.57
 84   27.91    22.21   19.87   22.43
 85   27.76    23.37   19.83   22.66
 86   27.97    19.98   19.85   22.09
 87   27.90    21.69   19.99   21.68
 88   27.83    24.54   19.81   22.29
 89   27.88    21.97   19.98   23.29
 90   27.92    22.27   19.95   22.14
 91   27.90    21.29   19.84   23.34
 92   27.75    22.33   19.99   24.15
 93   27.94    22.41   19.95   20.48
 94   27.76    24.22   19.87   23.60
 95   27.81    23.90   19.95   23.92
 96   27.97    22.55   19.87   20.67
 97   27.99    23.41   19.82   23.58
 98   27.89    23.33   19.85   21.18
 99   27.81    22.78   19.96   21.80
DTC: 28 , AVERAGE U: 27.69
========
DTC: 28 , AVERAGE e: 0.33
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   27.94    22.42   19.84   21.36
  1   27.97    22.13   19.91   20.63
  2   27.85    22.09   19.98   23.97
  3   27.97    23.92   19.81   23.54
  4   27.75    22.00   19.81   23.77
  5   27.95    23.04   19.97   22.15
  6   27.99    20.62   19.86   22.31
  7   27.76    21.85   20.00   20.75
  8   27.81    22.32   19.90   21.88
  9   27.88    23.06   19.91   23.79
 10   27.81    23.80   19.85   22.69
 11   27.76    23.60   19.83   21.33
 12   27.79    21.61   19.93   21.97
 13   27.79    20.61   19.95   23.78
 14   27.95    22.74   19.84   23.44
 15   27.87    23.24   19.85   21.14
 16   27.91    22.80   19.85   23.17
 17   27.82    22.63   19.95   22.12
 18   27.79    22.92   19.92   23.86
 19   27.96    23.30   19.85   22.03
 20   27.90    22.35   19.86   23.37
 21   27.81    22.51   19.96   21.53
 22   28.00    21.48   19.85   22.02
 23   27.83    21.79   19.90   22.67
 24   27.77    22.07   19.90   22.22
 25   27.75    22.72   19.81   23.12
 26   27.77    22.75   19.93   21.60
 27   27.97    21.49   19.86   21.66
 28   27.98    22.70   19.94   21.78
 29   27.87    20.96   19.86   21.95
 30   27.77    22.68   19.82   21.13
 31   27.73    20.88   19.89   21.47
 32   27.96    20.94   19.90   23.52
 33   27.96    22.21   19.95   23.11
 34   27.90    23.82   19.94   23.93
 35   27.87    22.52   19.99   21.27
 36   27.80    21.39   19.81   21.78
 37   27.76    21.47   19.96   23.04
 38   27.88    22.89   19.88   21.77
 39   27.93    20.94   19.86   22.16
 40   27.87    23.09   19.93   23.16
 41   27.93    23.65   19.97   22.00
 42   27.81    23.70   19.86   22.80
 43   27.91    22.88   19.99   23.39
 44   27.76    22.48   19.96   22.91
 45   27.98    21.48   19.81   22.23
 46   27.88    23.57   19.97   22.41
 47   27.86    23.21   19.85   23.73
 48   27.88    20.66   19.98   22.81
 49   27.73    22.38   20.00   23.64
 50   27.93    22.84   19.86   23.42
 51   27.80    23.74   19.96   22.93
 52   27.99    19.94   19.98   20.85
 53   28.00    20.77   19.80   24.38
 54   27.95    21.46   19.89   21.98
 55   27.75    21.22   19.91   21.46
 56   27.79    24.25   20.00   21.81
 57   27.92    22.40   19.89   25.05
 58   27.95    21.24   19.83   23.83
 59   27.94    22.36   19.89   22.04
 60   27.83    23.37   19.83   23.20
 61   27.98    22.75   19.86   21.72
 62   27.80    22.64   19.98   23.55
 63   27.89    22.98   19.84   23.44
 64   27.96    21.81   19.86   24.11
 65   27.83    23.54   19.92   21.94
 66   27.90    19.69   19.98   22.72
 67   27.99    21.05   19.99   21.37
 68   27.94    22.10   19.95   24.19
 69   27.96    22.45   19.99   22.35
 70   27.80    21.91   19.80   20.97
 71   27.86    19.91   19.92   23.36
 72   27.98    21.76   19.83   21.56
 73   27.74    21.80   19.96   22.25
 74   27.76    24.12   19.86   21.22
 75   27.83    23.59   19.83   21.92
 76   27.94    22.76   19.83   21.36
 77   27.95    22.82   19.80   22.81
 78   27.75    21.82   19.82   23.53
 79   27.91    21.18   19.98   22.82
 80   27.91    22.29   19.95   21.89
 81   28.00    21.13   19.98   23.55
 82   27.92    21.55   19.89   23.26
 83   27.80    22.45   19.81   23.57
 84   27.91    22.21   19.87   22.43
 85   27.76    23.37   19.83   22.66
 86   27.97    19.98   19.85   22.09
 87   27.90    21.69   19.99   21.68
 88   27.83    24.54   19.81   22.29
 89   27.88    21.97   19.98   23.29
 90   27.92    22.27   19.95   22.14
 91   27.90    21.29   19.84   23.34
 92   27.75    22.33   19.99   24.15
 93   27.94    22.41   19.95   20.48
 94   27.76    24.22   19.87   23.60
 95   27.81    23.90   19.95   23.92
 96   27.97    22.55   19.87   20.67
 97   27.99    23.41   19.82   23.58
 98   27.89    23.33   19.85   21.18
 99   27.81    22.78   19.96   21.80
DTC: 27 , AVERAGE U: 23.09
========
DTC: 27 , AVERAGE e: 0.28
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   26.89    21.16   19.97   21.28
  1   26.99    19.52   19.94   22.38
  2   26.91    22.02   20.00   22.21
  3   26.98    22.26   19.89   21.66
  4   26.77    21.75   19.97   20.00
  5   26.81    22.20   19.92   21.93
  6   26.83    20.27   19.84   21.16
  7   26.77    21.79   19.84   21.09
  8   26.97    21.79   19.92   22.09
  9   26.91    20.75   19.82   20.02
 10   26.85    21.62   19.96   20.51
 11   26.97    22.12   19.88   22.78
 12   26.95    22.12   19.95   20.86
 13   26.86    22.12   19.93   22.73
 14   26.76    21.54   19.97   22.59
 15   26.86    21.71   19.85   22.34
 16   26.74    22.09   19.83   22.42
 17   26.81    22.06   19.95   22.73
 18   26.80    20.27   19.80   21.59
 19   26.90    22.55   19.94   20.98
 20   26.80    21.44   19.91   23.12
 21   26.95    22.65   19.83   22.68
 22   26.97    22.04   19.91   21.90
 23   26.89    20.21   19.96   21.37
 24   26.88    21.71   19.86   23.00
 25   26.75    19.95   19.86   20.91
 26   26.87    21.52   19.92   21.89
 27   26.85    21.67   19.93   20.53
 28   26.91    21.57   19.99   20.47
 29   26.79    22.78   19.96   22.25
 30   26.73    21.60   19.94   21.25
 31   26.88    22.84   19.93   21.90
 32   26.94    22.24   19.86   20.94
 33   26.85    20.33   19.85   22.75
 34   26.80    20.54   19.81   22.24
