DTC: 60 , AVERAGE U: 41.48
========
DTC: 60 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 39   59.85    28.16   19.99   27.12
 40   59.65    27.02   19.90   27.43
 41   59.41    24.75   19.89   26.71
 42   59.97    28.00   19.81   27.92
 43   59.55    27.80   19.90   27.59
 44   59.61    26.35   19.94   26.56
 45   59.52    27.01   19.88   25.18
 46   59.61    24.83   19.97   26.73
 47   59.41    27.44   19.81   26.03
 48   59.88    26.24   19.91   26.83
 49   59.52    26.19   19.99   25.26
 50   59.94    26.09   19.99   25.17
 51   59.90    27.63   19.99   25.96
 52   59.73    25.93   19.81   26.06
 53   59.93    26.71   19.82   24.87
 54   59.86    26.59   19.87   26.18
 55   59.47    26.96   19.92   25.48
 56   59.43    25.42   19.87   25.97
 57   59.64    24.83   19.88   26.24
 58   59.47    26.47   19.96   27.90
 59   59.89    25.59   19.95   25.83
 60   59.70    26.03   19.98   26.18
 61   59.73    26.57   19.93   25.38
 62   59.98    25.47   19.95   25.90
 63   59.52    26.81   19.85   24.93
 64   59.95    26.41   19.87   27.53
 65   59.43    27.24   19.95   28.53
 66   59.47    25.56   19.97   25.31
 67   59.42    25.53   19.97   24.46
 68   59.74    28.16   19.85   27.83
 69   59.83    26.66   19.88   26.09
 70   59.91    25.92   19.86   25.81
 71   59.51    25.56   19.92   27.14
 72   59.78    24.50   19.98   25.12
 73   59.68    26.58   19.81   25.16
 74   59.50    24.93   19.87   26.94
 75   59.80    26.06   19.84   26.90
 76   59.83    26.66   19.91   25.59
 77   59.49    25.97   19.97   29.05
 78   59.51    27.02   19.82   27.03
 79   59.87    26.24   19.94   26.60
 80   59.81    26.88   19.86   26.27
 81   59.72    27.02   19.99   27.07
 82   59.57    26.72   19.93   25.16
 83   59.64    26.73   19.98   26.32
 84   59.49    26.54   19.94   26.57
 85   59.54    26.55   19.95   25.03
 86   60.00    26.36   19.93   25.00
 87   59.55    25.92   19.93   27.32
 88   59.56    26.67   19.84   25.07
 89   59.93    26.52   19.99   27.22
 90   59.41    25.60   19.90   26.91
 91   59.53    25.77   19.94   26.82
 92   59.82    24.35   19.80   26.80
 93   59.72    27.38   19.94   25.97
 94   59.67    25.73   19.85   26.06
 95   59.41    26.79   19.85   28.06
 96   59.49    26.13   19.85   23.90
 97   59.65    28.06   19.94   27.25
 98   59.94    26.65   19.92   25.93
 99   59.60    26.83   19.85   27.53
DTC: 60 , AVERAGE U: 13.36
========
DTC: 60 , AVERAGE e: 0.84
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.51    25.92   19.88   27.68
  1   59.43    26.72   19.91   25.86
  2   59.68    27.83   19.86   26.79
  3   59.84    26.37   19.89   26.81
  4   59.52    25.92   19.93   26.24
  5   59.97    24.53   19.87   25.78
  6   59.95    26.68   19.86   25.37
  7   59.85    25.59   19.81   27.02
  8   59.54    26.18   19.80   26.70
  9   59.56    26.73   19.97   27.07
 10   59.96    25.87   19.86   25.90
 11   59.94    26.98   19.87   24.69
 12   59.63    26.42   19.92   25.30
 13   59.53    26.44   19.84   24.01
 14   59.78    26.15   19.82   25.44
 15   59.55    28.83   19.91   24.97
 16   59.59    25.44   19.90   26.19
 17   59.74    22.97   19.98   25.53
 18   59.79    27.06   19.87   25.74
 19   59.78    27.34   19.80   26.71
 20   59.41    26.16   19.91   27.39
 21   59.82    25.03   19.90   25.96
 22   59.71    25.35   19.95   25.59
 23   59.93    27.45   19.96   25.47
 24   59.50    25.94   19.81   26.52
 25   59.53    27.48   19.88   26.28
 26   59.84    26.19   19.97   25.54
 27   59.89    27.08   19.92   25.11
 28   59.54    26.92   19.86   27.28
 29   59.74    25.62   19.96   25.83
 30   59.41    27.84   19.85   25.97
 31   59.92    26.32   19.87   26.62
 32   59.61    27.69   19.89   26.74
 33   59.91    27.12   19.95   27.10
 34   59.47    25.87   19.90   26.90
 35   59.88    27.56   19.82   26.21
 36   59.89    23.63   19.96   25.17
 37   59.82    24.68   19.83   25.97
 38   59.99    25.39   19.85   26.12
 39   59.85    28.16   19.99   27.12
 40   59.65    27.02   19.90   27.43
 41   59.41    24.75   19.89   26.71
 42   59.97    28.00   19.81   27.92
 43   59.55    27.80   19.90   27.59
 44   59.61    26.35   19.94   26.56
 45   59.52    27.01   19.88   25.18
 46   59.61    24.83   19.97   26.73
 47   59.41    27.44   19.81   26.03
 48   59.88    26.24   19.91   26.83
 49   59.52    26.19   19.99   25.26
 50   59.94    26.09   19.99   25.17
 51   59.90    27.63   19.99   25.96
 52   59.73    25.93   19.81   26.06
 53   59.93    26.71   19.82   24.87
 54   59.86    26.59   19.87   26.18
 55   59.47    26.96   19.92   25.48
 56   59.43    25.42   19.87   25.97
 57   59.64    24.83   19.88   26.24
 58   59.47    26.47   19.96   27.90
 59   59.89    25.59   19.95   25.83
 60   59.70    26.03   19.98   26.18
 61   59.73    26.57   19.93   25.38
 62   59.98    25.47   19.95   25.90
 63   59.52    26.81   19.85   24.93
 64   59.95    26.41   19.87   27.53
 65   59.43    27.24   19.95   28.53
 66   59.47    25.56   19.97   25.31
 67   59.42    25.53   19.97   24.46
 68   59.74    28.16   19.85   27.83
 69   59.83    26.66   19.88   26.09
 70   59.91    25.92   19.86   25.81
 71   59.51    25.56   19.92   27.14
 72   59.78    24.50   19.98   25.12
 73   59.68    26.58   19.81   25.16
 74   59.50    24.93   19.87   26.94
 75   59.80    26.06   19.84   26.90
 76   59.83    26.66   19.91   25.59
 77   59.49    25.97   19.97   29.05
 78   59.51    27.02   19.82   27.03
 79   59.87    26.24   19.94   26.60
 80   59.81    26.88   19.86   26.27
 81   59.72    27.02   19.99   27.07
 82   59.57    26.72   19.93   25.16
 83   59.64    26.73   19.98   26.32
 84   59.49    26.54   19.94   26.57
 85   59.54    26.55   19.95   25.03
 86   60.00    26.36   19.93   25.00
 87   59.55    25.92   19.93   27.32
 88   59.56    26.67   19.84   25.07
 89   59.93    26.52   19.99   27.22
 90   59.41    25.60   19.90   26.91
 91   59.53    25.77   19.94   26.82
 92   59.82    24.35   19.80   26.80
 93   59.72    27.38   19.94   25.97
 94   59.67    25.73   19.85   26.06
 95   59.41    26.79   19.85   28.06
 96   59.49    26.13   19.85   23.90
 97   59.65    28.06   19.94   27.25
 98   59.94    26.65   19.92   25.93
 99   59.60    26.83   19.85   27.53
DTC: 60 , AVERAGE U: 12.96
========
DTC: 60 , AVERAGE e: 0.85
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.91    26.35   19.84   25.65
  1   59.49    26.13   19.98   26.89
  2   59.46    27.58   19.96   26.97
  3   59.77    24.13   19.97   27.64
  4   59.66    24.54   19.97   24.35
  5   59.48    24.01   19.99   24.58
  6   59.80    25.77   19.83   26.97
  7   59.64    27.21   19.93   26.21
  8   59.92    28.76   19.87   26.57
  9   59.49    26.26   19.90   26.04
 10   59.83    26.25   19.90   25.00
 11   59.93    27.19   19.97   25.36
 12   59.47    26.19   19.96   26.47
 13   59.86    26.57   19.98   28.55
 14   59.89    25.94   19.87   25.88
 15   59.47    24.20   19.96   26.97
 16   59.57    26.52   19.82   25.21
 17   59.66    26.08   19.96   25.43
 18   59.68    27.42   19.95   27.07
 19   59.99    25.87   19.94   25.64
 20   59.54    25.85   19.92   24.51
 21   59.64    27.30   19.97   23.33
 22   59.49    25.83   19.99   28.36
 23   59.63    24.19   19.86   27.37
 24   59.51    26.28   19.85   25.64
 25   59.52    28.51   19.92   25.81
 26   59.44    26.60   19.88   27.91
 27   59.53    26.06   20.00   24.20
 28   59.79    24.31   19.81   26.66
 29   59.45    25.08   19.87   24.65
 30   59.81    27.31   19.87   26.03
 31   59.74    25.46   19.94   26.31
 32   59.98    25.83   19.95   27.57
 33   59.69    24.34   19.91   26.54
 34   59.61    26.74   19.93   24.93
 35   59.45    24.17   19.92   25.52
 36   59.90    25.07   19.83   27.56
 37   59.65    27.05   19.84   25.93
 38   59.76    23.97   19.82   24.89
 39   59.40    24.47   19.96   27.23
 40   59.79    26.48   19.89   25.62
 41   59.67    25.66   19.99   25.86
 42   59.48    26.36   19.87   28.06
 43   59.84    27.23   19.98   24.45
 44   59.69    25.87   19.88   26.97
 45   59.83    25.24   19.83   26.05
 46   59.81    26.94   19.83   26.49
 47   59.58    26.51   19.87   24.89
 48   59.97    24.86   19.85   24.72
 49   59.56    25.98   19.82   25.61
 50   59.87    26.08   19.94   26.44
 51   59.43    27.16   19.98   25.44
 52   59.50    26.93   19.82   24.54
 53   59.88    25.38   20.00   27.36
 54   59.42    24.81   19.97   26.47
 55   59.58    25.85   19.94   25.05
 56   59.83    26.54   19.93   26.53
 57   59.82    26.88   19.87   25.21
 58   59.59    25.56   19.99   26.30
 59   59.60    26.74   19.84   25.18
 60   59.78    25.62   19.92   25.61
 61   59.57    22.50   19.92   26.14
 62   59.66    25.52   19.95   26.69
 63   59.67    25.33   19.86   25.67
 64   59.43    28.44   19.80   25.35
 65   59.59    27.07   19.90   24.15
 66   59.61    26.83   19.85   25.98
 67   59.46    24.20   19.99   25.76
 68   60.00    26.11   19.97   27.13
 69   59.57    25.05   19.86   26.00
 70   59.78    25.39   19.91   25.77
 71   59.56    25.30   19.88   26.23
 72   59.71    25.51   19.96   25.89
 73   59.97    26.35   19.89   26.01
 74   59.56    25.84   19.87   24.93
 75   59.75    26.53   19.98   26.47
 76   59.98    26.22   19.81   25.10
 77   59.82    24.66   19.87   26.12
 78   59.77    25.89   19.94   26.72
 79   59.73    24.95   19.92   24.88
 80   59.73    27.21   19.83   26.72
 81   59.55    24.86   19.92   25.55
 82   59.90    26.38   19.84   25.99
 83   59.48    24.81   19.81   25.39
 84   59.71    25.36   19.97   26.74
 85   59.96    25.19   19.83   26.48
 86   59.98    25.89   19.93   26.92
 87   59.56    24.47   19.96   26.33
 88   59.94    24.03   19.92   25.65
 89   59.86    26.29   19.88   27.02
 90   59.49    27.13   19.85   28.05
 91   59.71    26.85   19.96   25.44
 92   59.73    26.17   19.83   25.11
 93   59.67    27.13   19.99   25.24
 94   59.63    27.24   19.80   28.12
 95   59.83    26.50   19.90   27.21
 96   59.92    25.46   19.92   25.54
 97   59.71    24.77   19.87   27.24
 98   59.57    25.21   19.95   26.55
 99   59.86    26.36   19.91   26.56
DTC: 60 , AVERAGE U: 12.96
========
DTC: 60 , AVERAGE e: 0.85
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.91    26.35   19.84   25.65
  1   59.49    26.13   19.98   26.89
  2   59.46    27.58   19.96   26.97
  3   59.77    24.13   19.97   27.64
  4   59.66    24.54   19.97   24.35
  5   59.48    24.01   19.99   24.58
  6   59.80    25.77   19.83   26.97
  7   59.64    27.21   19.93   26.21
  8   59.92    28.76   19.87   26.57
  9   59.49    26.26   19.90   26.04
 10   59.83    26.25   19.90   25.00
 11   59.93    27.19   19.97   25.36
 12   59.47    26.19   19.96   26.47
 13   59.86    26.57   19.98   28.55
 14   59.89    25.94   19.87   25.88
 15   59.47    24.20   19.96   26.97
 16   59.57    26.52   19.82   25.21
 17   59.66    26.08   19.96   25.43
 18   59.68    27.42   19.95   27.07
 19   59.99    25.87   19.94   25.64
 20   59.54    25.85   19.92   24.51
 21   59.64    27.30   19.97   23.33
 22   59.49    25.83   19.99   28.36
 23   59.63    24.19   19.86   27.37
 24   59.51    26.28   19.85   25.64
 25   59.52    28.51   19.92   25.81
 26   59.44    26.60   19.88   27.91
 27   59.53    26.06   20.00   24.20
 28   59.79    24.31   19.81   26.66
 29   59.45    25.08   19.87   24.65
 30   59.81    27.31   19.87   26.03
 31   59.74    25.46   19.94   26.31
 32   59.98    25.83   19.95   27.57
 33   59.69    24.34   19.91   26.54
 34   59.61    26.74   19.93   24.93
 35   59.45    24.17   19.92   25.52
 36   59.90    25.07   19.83   27.56
 37   59.65    27.05   19.84   25.93
 38   59.76    23.97   19.82   24.89
 39   59.40    24.47   19.96   27.23
 40   59.79    26.48   19.89   25.62
 41   59.67    25.66   19.99   25.86
 42   59.48    26.36   19.87   28.06
 43   59.84    27.23   19.98   24.45
 44   59.69    25.87   19.88   26.97
 45   59.83    25.24   19.83   26.05
 46   59.81    26.94   19.83   26.49
 47   59.58    26.51   19.87   24.89
 48   59.97    24.86   19.85   24.72
 49   59.56    25.98   19.82   25.61
 50   59.87    26.08   19.94   26.44
 51   59.43    27.16   19.98   25.44
 52   59.50    26.93   19.82   24.54
 53   59.88    25.38   20.00   27.36
 54   59.42    24.81   19.97   26.47
 55   59.58    25.85   19.94   25.05
 56   59.83    26.54   19.93   26.53
 57   59.82    26.88   19.87   25.21
 58   59.59    25.56   19.99   26.30
 59   59.60    26.74   19.84   25.18
 60   59.78    25.62   19.92   25.61
 61   59.57    22.50   19.92   26.14
 62   59.66    25.52   19.95   26.69
 63   59.67    25.33   19.86   25.67
 64   59.43    28.44   19.80   25.35
 65   59.59    27.07   19.90   24.15
 66   59.61    26.83   19.85   25.98
 67   59.46    24.20   19.99   25.76
 68   60.00    26.11   19.97   27.13
 69   59.57    25.05   19.86   26.00
 70   59.78    25.39   19.91   25.77
 71   59.56    25.30   19.88   26.23
 72   59.71    25.51   19.96   25.89
 73   59.97    26.35   19.89   26.01
 74   59.56    25.84   19.87   24.93
 75   59.75    26.53   19.98   26.47
 76   59.98    26.22   19.81   25.10
 77   59.82    24.66   19.87   26.12
 78   59.77    25.89   19.94   26.72
 79   59.73    24.95   19.92   24.88
 80   59.73    27.21   19.83   26.72
 81   59.55    24.86   19.92   25.55
 82   59.90    26.38   19.84   25.99
 83   59.48    24.81   19.81   25.39
 84   59.71    25.36   19.97   26.74
 85   59.96    25.19   19.83   26.48
 86   59.98    25.89   19.93   26.92
 87   59.56    24.47   19.96   26.33
 88   59.94    24.03   19.92   25.65
 89   59.86    26.29   19.88   27.02
 90   59.49    27.13   19.85   28.05
 91   59.71    26.85   19.96   25.44
 92   59.73    26.17   19.83   25.11
 93   59.67    27.13   19.99   25.24
 94   59.63    27.24   19.80   28.12
 95   59.83    26.50   19.90   27.21
 96   59.92    25.46   19.92   25.54
 97   59.71    24.77   19.87   27.24
 98   59.57    25.21   19.95   26.55
 99   59.86    26.36   19.91   26.56
DTC: 60 , AVERAGE U: 11.79
========
DTC: 60 , AVERAGE e: 0.87
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.85    24.30   19.83   27.36
  1   59.91    25.15   19.82   26.44
  2   59.55    25.93   19.83   25.30
  3   59.73    26.71   19.88   24.44
  4   59.87    25.73   19.81   24.57
  5   59.87    26.19   19.88   24.99
  6   59.94    25.38   19.95   26.79
  7   59.69    26.11   19.93   23.85
  8   59.71    27.59   19.95   25.70
  9   59.75    26.23   19.92   26.05
 10   59.62    24.15   19.93   23.32
 11   59.69    26.63   19.99   25.32
 12   59.91    24.81   19.94   25.29
 13   59.46    25.55   19.98   24.77
 14   59.85    24.70   19.83   25.42
 15   59.74    22.75   19.91   24.20
 16   59.44    24.85   20.00   25.71
 17   59.59    24.72   19.97   25.28
 18   59.51    23.44   19.99   25.51
 19   59.53    24.52   19.94   24.59
 20   59.61    25.82   19.82   25.86
 21   59.58    24.83   19.92   25.11
 22   59.70    25.14   19.98   24.73
 23   59.81    25.14   19.99   25.66
 24   59.50    24.51   19.93   26.14
 25   59.89    26.01   19.82   26.34
 26   59.59    25.81   19.88   27.55
 27   59.98    25.60   19.94   26.02
 28   59.78    26.24   19.97   25.83
 29   59.98    25.58   19.87   24.34
 30   59.51    24.36   19.91   25.66
 31   59.54    25.02   19.82   26.34
 32   59.86    23.98   19.95   25.81
 33   59.76    23.39   19.82   24.69
 34   59.74    24.97   19.92   26.27
 35   59.84    24.63   19.86   23.67
 36   59.99    26.44   19.99   26.26
 37   59.67    25.56   19.89   25.48
 38   59.61    25.44   19.92   24.57
 39   59.86    23.93   19.87   25.34
 40   59.98    25.45   19.99   26.13
 41   59.93    26.15   19.99   25.08
 42   59.93    24.30   19.92   25.69
 43   59.52    25.64   19.95   26.10
 44   59.80    27.31   19.95   24.85
 45   59.75    25.61   19.98   25.62
 46   59.82    24.24   19.89   26.11
 47   59.40    25.97   19.85   24.91
 48   59.90    23.81   19.93   27.05
 49   59.56    24.23   19.83   24.83
 50   59.67    24.68   19.83   23.53
 51   59.95    25.27   19.83   27.83
 52   59.77    24.08   19.92   24.66
 53   59.40    24.78   19.86   24.47
 54   59.70    24.91   19.93   25.33
 55   59.75    25.44   19.88   25.94
 56   59.91    24.91   19.84   26.90
 57   59.80    26.22   19.88   25.42
 58   59.68    25.24   19.96   27.16
 59   59.96    26.02   19.90   25.34
 60   59.46    26.78   19.87   25.19
 61   59.66    26.15   19.96   25.59
 62   59.70    24.33   19.92   25.06
 63   59.88    25.19   19.92   25.71
 64   59.63    25.92   19.93   25.81
 65   59.87    24.23   19.83   22.92
 66   59.58    24.89   19.98   25.46
 67   59.79    24.68   19.92   25.75
 68   59.73    26.29   19.86   27.07
 69   59.79    25.72   19.95   25.56
 70   59.50    25.67   19.80   27.20
 71   59.92    24.45   19.93   26.11
 72   59.43    25.22   19.85   27.61
 73   59.57    24.09   19.91   25.27
 74   59.75    24.66   19.94   25.36
 75   59.77    25.17   19.94   25.47
 76   59.67    24.83   19.84   24.62
 77   59.94    23.64   19.99   25.80
 78   59.68    26.77   19.93   25.52
 79   59.42    25.63   20.00   26.68
 80   59.42    23.18   19.95   25.64
 81   59.84    25.02   19.82   24.11
 82   59.77    24.64   19.90   25.08
 83   59.68    25.30   19.85   23.82
 84   59.52    23.66   19.94   26.33
 85   59.72    26.04   19.95   26.16
 86   59.79    24.49   19.84   26.36
 87   59.53    25.11   19.87   24.87
 88   59.99    26.54   19.86   27.07
 89   59.64    26.29   19.94   25.62
 90   59.65    25.01   19.81   25.64
 91   59.83    24.36   19.85   23.29
 92   59.66    24.03   19.88   25.83
 93   59.50    24.52   19.98   26.84
 94   59.54    26.09   19.87   25.34
 95   59.86    24.23   19.98   23.19
 96   59.47    25.93   19.95   25.09
 97   59.90    27.01   19.87   25.06
 98   59.98    23.68   19.85   26.89
 99   59.60    24.15   19.93   25.56
DTC: 60 , AVERAGE U: 11.79
========
DTC: 60 , AVERAGE e: 0.87
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.85    24.30   19.83   27.36
  1   59.91    25.15   19.82   26.44
  2   59.55    25.93   19.83   25.30
  3   59.73    26.71   19.88   24.44
  4   59.87    25.73   19.81   24.57
  5   59.87    26.19   19.88   24.99
  6   59.94    25.38   19.95   26.79
  7   59.69    26.11   19.93   23.85
  8   59.71    27.59   19.95   25.70
  9   59.75    26.23   19.92   26.05
 10   59.62    24.15   19.93   23.32
 11   59.69    26.63   19.99   25.32
 12   59.91    24.81   19.94   25.29
 13   59.46    25.55   19.98   24.77
 14   59.85    24.70   19.83   25.42
 15   59.74    22.75   19.91   24.20
 16   59.44    24.85   20.00   25.71
 17   59.59    24.72   19.97   25.28
